일련번호,시장/마트 번호,시장/마트 이름,품목 번호,품목 이름,실판매규격,가격(원),년도-월,비고,시장유형 구분(시장/마트) 코드,시장유형 구분(시장/마트) 이름,자치구 코드,자치구 이름,점검일자
1712234,55,광장시장,171,달걀(10개),10개,2500,21-Dec,"국내산,특란",1,전통시장,110000,종로구,2021-12-30
1712235,55,광장시장,320,달걀(30개),30개,7000,21-Dec,"국내산,특란",1,전통시장,110000,종로구,2021-12-30
1712236,55,광장시장,260,"조기(냉동,수입산)",1마리(20cm),2000,21-Dec,"수입,부세",1,전통시장,110000,종로구,2021-12-30
1712237,55,광장시장,265,"명태(생물,수입산)",1마리(45cm),2500,21-Dec,수입 러시아 냉동,1,전통시장,110000,종로구,2021-12-30
1712238,55,광장시장,254,"오징어(생물,국산)",1마리(25cm),5000,21-Dec,"국내산,생물",1,전통시장,110000,종로구,2021-12-30
1712239,55,광장시장,266,"고등어(생물,국산)",1마리(30cm),4500,21-Dec,"국내산,생물",1,전통시장,110000,종로구,2021-12-30
1712240,1,통인시장,305,"사과(부사, 300g)",1개,3000,21-Dec,"국내산,부사",1,전통시장,110000,종로구,2021-12-30
1712241,1,통인시장,306,"배(신고, 600g)",1개,4000,21-Dec,"국내산,신고배",1,전통시장,110000,종로구,2021-12-30
1712242,1,통인시장,307,배추(2.5~3kg),1포기,6000,21-Dec,"국내산,통배추",1,전통시장,110000,종로구,2021-12-30
1712243,1,통인시장,133,무(세척무),1개,2000,21-Dec,"국내산,잎없는것",1,전통시장,110000,종로구,2021-12-30
1712244,1,통인시장,24,양파,1망(1kg),3000,21-Dec,"국내산,무안1망5개입",1,전통시장,110000,종로구,2021-12-30
1712245,1,통인시장,23,상추,100g,1000,21-Dec,"국내산,적상추/400g 4천원",1,전통시장,110000,종로구,2021-12-30
1712246,1,통인시장,22,오이,1개,700,21-Dec,"국내산,백오이",1,전통시장,110000,종로구,2021-12-30
1712247,1,통인시장,119,호박(인큐베이터),1개,2000,21-Dec,"국내산,인큐애호박",1,전통시장,110000,종로구,2021-12-30
1712248,1,통인시장,58,"쇠고기(한우,불고기)",600g2등급,24000,21-Dec,"국내산,한우 불고기",1,전통시장,110000,종로구,2021-12-30
1712249,1,통인시장,99,돼지고기(생삼겹살),600g,16000,21-Dec,"국내산,생삼겹살",1,전통시장,110000,종로구,2021-12-30
1712250,1,통인시장,283,닭고기(육계),1마리(1130g),6500,21-Dec,"국내산,하림",1,전통시장,110000,종로구,2021-12-30
1712251,1,통인시장,171,달걀(10개),10개,2500,21-Dec,"국내산,특란",1,전통시장,110000,종로구,2021-12-30
1712252,1,통인시장,320,달걀(30개),30개,7500,21-Dec,"국내산,특란",1,전통시장,110000,종로구,2021-12-30
1712253,1,통인시장,260,"조기(냉동,수입산)",1마리(20cm),3500,21-Dec,"수입,부세",1,전통시장,110000,종로구,2021-12-30
1712254,1,통인시장,152,"명태(러시아,냉동)",1마리(45cm),3500,21-Dec,수입 러시아 냉동,1,전통시장,110000,종로구,2021-12-30
1712255,1,통인시장,254,"오징어(생물,국산)",1마리(25cm),5000,21-Dec,"국내산,생물",1,전통시장,110000,종로구,2021-12-30
1712256,1,통인시장,266,"고등어(생물,국산)",1마리(30cm),5000,21-Dec,"국내산,생물",1,전통시장,110000,종로구,2021-12-30
1712257,56,롯데백화점,50,사과(부사),1개,4000,21-Dec,"국내산,부사",2,대형마트,140000,중구,2021-12-30
1712258,56,롯데백화점,306,"배(신고, 600g)",1개,5000,21-Dec,"국내산,신고배",2,대형마트,140000,중구,2021-12-30
1712259,56,롯데백화점,26,배추,1포기,5580,21-Dec,"국내산,쌈배추600g",2,대형마트,140000,중구,2021-12-30
1712260,56,롯데백화점,282,무(세척무),1개,2980,21-Dec,"국내산,잎없는것",2,대형마트,140000,중구,2021-12-30
1712261,56,롯데백화점,24,양파,1망(1kg),4980,21-Dec,"국내산,양파5개",2,대형마트,140000,중구,2021-12-30
1712262,56,롯데백화점,23,상추,150g,4200,21-Dec,"국내산,GAP,적상추",2,대형마트,140000,중구,2021-12-30
1712263,56,롯데백화점,311,오이(다다기),1개,1790,21-Dec,"국내산,백오이",2,대형마트,140000,중구,2021-12-30
1712264,56,롯데백화점,312,애호박,1개,2500,21-Dec,"국내산,인큐애호박",2,대형마트,140000,중구,2021-12-30
1712265,56,롯데백화점,58,"쇠고기(한우,불고기)",600g1등급,45000,21-Dec,"국내산,한우 불고기",2,대형마트,140000,중구,2021-12-30
1712266,56,롯데백화점,99,돼지고기(생삼겹살),600g,23940,21-Dec,"국내산,돈육삼겹살",2,대형마트,140000,중구,2021-12-30
1712267,56,롯데백화점,283,닭고기(육계),1마리(830g),9800,21-Dec,"국내산,하림830g",2,대형마트,140000,중구,2021-12-30
1712268,56,롯데백화점,171,달걀(10개),10개,6980,21-Dec,"국내산,동물복자유정란",2,대형마트,140000,중구,2021-12-30
1712269,56,롯데백화점,320,달걀(30개),30개,7580,21-Dec,"국내산,자연란대란",2,대형마트,140000,중구,2021-12-30
1712270,56,롯데백화점,258,"조기(생물,국산)",1마리(20cm),4000,21-Dec,"국내산,영광범성포참굴비",2,대형마트,140000,중구,2021-12-30
1712271,56,롯데백화점,302,명태,1마리,0,21-Dec,미입고,2,대형마트,140000,중구,2021-12-30
1712272,56,롯데백화점,254,"오징어(생물,국산)",1마리(25cm),8900,21-Dec,"국내산,생물",2,대형마트,140000,중구,2021-12-30
1712273,56,롯데백화점,266,"고등어(생물,국산)",1마리(30cm),12800,21-Dec,"국내산,생물",2,대형마트,140000,중구,2021-12-30
1712274,2,신세계백화점,305,"사과(부사, 300g)",1개,4500,21-Dec,"국내산,저탄소사과",2,대형마트,140000,중구,2021-12-30
1712275,2,신세계백화점,306,"배(신고, 600g)",1개,7267,21-Dec,"국내산,신고배3개21800",2,대형마트,140000,중구,2021-12-30
1712276,2,신세계백화점,307,배추(2.5~3kg),1포기,8000,21-Dec,"국내산,통배추",2,대형마트,140000,중구,2021-12-30
1712277,2,신세계백화점,133,무(세척무),1개,2500,21-Dec,"국내산,잎없는것",2,대형마트,140000,중구,2021-12-30
1712278,2,신세계백화점,309,양파(1.5kg망),1망(1kg),3890,21-Dec,"국내산,양파5개",2,대형마트,140000,중구,2021-12-30
1712279,2,신세계백화점,23,상추,150g,4980,21-Dec,"국내산,무농약적상추",2,대형마트,140000,중구,2021-12-30
1712280,2,신세계백화점,311,오이(다다기),1개,1750,21-Dec,"국내산,백오이",2,대형마트,140000,중구,2021-12-30
1712281,2,신세계백화점,119,호박(인큐베이터),1개,2980,21-Dec,"국내산,인큐애호박",2,대형마트,140000,중구,2021-12-30
1712282,2,신세계백화점,278,쇠고기,100g,5600,21-Dec,"국내산,부위혼합",2,대형마트,140000,중구,2021-12-30
1712283,2,신세계백화점,99,돼지고기(생삼겹살),100g,3480,21-Dec,"국내산,선진포크",2,대형마트,140000,중구,2021-12-30
1712284,2,신세계백화점,18,닭고기,1마리(830g),9900,21-Dec,"국내산,하림",2,대형마트,140000,중구,2021-12-30
1712285,2,신세계백화점,171,달걀(10개),10개,7480,21-Dec,"국내산,동물복자유정란",2,대형마트,140000,중구,2021-12-30
1712286,2,신세계백화점,320,달걀(30개),30개,17380,21-Dec,"국내산,동물복지목초란15구8680",2,대형마트,140000,중구,2021-12-30
1712287,2,신세계백화점,144,"조기(국산,냉동)",1마리(20cm),19900,21-Dec,"국내산,참조기반건조23cm",2,대형마트,140000,중구,2021-12-30
1712288,2,신세계백화점,302,명태,1마리(45cm),0,21-Dec,미입고,2,대형마트,140000,중구,2021-12-30
1712289,2,신세계백화점,254,"오징어(생물,국산)",1마리(25cm),8250,21-Dec,"국내산,생물",2,대형마트,140000,중구,2021-12-30
1712290,2,신세계백화점,266,"고등어(생물,국산)",1마리(30cm),10000,21-Dec,"국내산,생물",2,대형마트,140000,중구,2021-12-30
1712325,60,이마트 청계점,50,사과(부사),1개,1900,21-Dec,"국내,청송1봉(5-6개)9900",2,대형마트,140000,중구,2021-12-30
1712326,60,이마트 청계점,284,배(중품),1개,3600,21-Dec,"국내,천안신고1봉(3개)10800",2,대형마트,140000,중구,2021-12-30
1712327,60,이마트 청계점,271,배추(중간),1통,4980,21-Dec,"국내,ssg1통4980",2,대형마트,140000,중구,2021-12-30
1712328,60,이마트 청계점,133,무(세척무),1개,2500,21-Dec,"국내,초록마을 무농약",2,대형마트,140000,중구,2021-12-30
1712329,60,이마트 청계점,309,양파(1.5kg망),1망(1.5kg),3680,21-Dec,"국내,친환경1,5kg",2,대형마트,140000,중구,2021-12-30
1712330,60,이마트 청계점,23,상추,100g,840,21-Dec,"국내,적상추200g1680",2,대형마트,140000,중구,2021-12-30
1712331,60,이마트 청계점,311,오이(다다기),1개,1500,21-Dec,"국내,맛다름1봉(3입)4500",2,대형마트,140000,중구,2021-12-30
1712332,60,이마트 청계점,118,"호박(인큐베이터),중간",1개,1680,21-Dec,"국내,인큐베이터",2,대형마트,140000,중구,2021-12-30
1712333,60,이마트 청계점,58,"쇠고기(한우,불고기)",1근,36500,21-Dec,"국내,한우불고기1+등급",2,대형마트,140000,중구,2021-12-30
1712334,60,이마트 청계점,99,돼지고기(생삼겹살),1근,15480,21-Dec,"국내,삼겹살",2,대형마트,140000,중구,2021-12-30
1712335,60,이마트 청계점,18,닭고기,1마리,7480,21-Dec,"국내,생닭,하림",2,대형마트,140000,중구,2021-12-30
1712336,60,이마트 청계점,171,달걀(10개),10개,3980,21-Dec,"국내,왕란",2,대형마트,140000,중구,2021-12-30
1712337,60,이마트 청계점,320,달걀(30개),30개,5980,21-Dec,"국내,신선한란,특란",2,대형마트,140000,중구,2021-12-30
1712338,60,이마트 청계점,261,"조기(생물,수입산)",1마리,5980,21-Dec,"수입,부세조기(대)",2,대형마트,140000,중구,2021-12-30
1712339,60,이마트 청계점,152,"명태(러시아,냉동)",1마리,4980,21-Dec,"수입,러시아",2,대형마트,140000,중구,2021-12-30
1712340,60,이마트 청계점,254,"오징어(생물,국산)",1마리,4980,21-Dec,"국내,생물",2,대형마트,140000,중구,2021-12-30
1712341,60,이마트 청계점,266,"고등어(생물,국산)",1마리,4880,21-Dec,"국내,생물",2,대형마트,140000,중구,2021-12-30
1712342,199,서울중앙시장,305,"사과(부사, 300g)",1개,2000,21-Dec,"국내,햇사과",1,전통시장,140000,중구,2021-12-30
1712343,199,서울중앙시장,284,배(중품),1개,3500,21-Dec,"국내,신고",1,전통시장,140000,중구,2021-12-30
1712344,199,서울중앙시장,271,배추(중간),1통,4300,21-Dec,"국내,1망(3포기)13000",1,전통시장,140000,중구,2021-12-30
1712345,199,서울중앙시장,133,무(세척무),1개,2200,21-Dec,"국내,햇무",1,전통시장,140000,중구,2021-12-30
1712346,199,서울중앙시장,309,양파(1.5kg망),1망(1.5kg),3400,21-Dec,"국내,1.5kg1망",1,전통시장,140000,중구,2021-12-30
1712347,199,서울중앙시장,310,상추(100g),100g,900,21-Dec,"국내,적상추200g1800",1,전통시장,140000,중구,2021-12-30
1712348,199,서울중앙시장,311,오이(다다기),1개,1000,21-Dec,"국내,다다기",1,전통시장,140000,중구,2021-12-30
1712349,199,서울중앙시장,118,"호박(인큐베이터),중간",1개,1300,21-Dec,"국내,인큐베이터",1,전통시장,140000,중구,2021-12-30
1712350,199,서울중앙시장,58,"쇠고기(한우,불고기)",1근,34000,21-Dec,"국내,불고기",1,전통시장,140000,중구,2021-12-30
1712351,199,서울중앙시장,99,돼지고기(생삼겹살),1근,14500,21-Dec,"국내,삼겹살",1,전통시장,140000,중구,2021-12-30
1712352,199,서울중앙시장,18,닭고기,1마리,7000,21-Dec,"국내,생닭",1,전통시장,140000,중구,2021-12-30
1712353,199,서울중앙시장,171,달걀(10개),10개,3600,21-Dec,"국내,대란",1,전통시장,140000,중구,2021-12-30
1712354,199,서울중앙시장,320,달걀(30개),30개,6500,21-Dec,"국내,왕란",1,전통시장,140000,중구,2021-12-30
1712355,199,서울중앙시장,260,"조기(냉동,수입산)",1마리,4000,21-Dec,"수입,부세조기(종)",1,전통시장,140000,중구,2021-12-30
1712356,199,서울중앙시장,152,"명태(러시아,냉동)",1마리,4000,21-Dec,"수입,러시아",1,전통시장,140000,중구,2021-12-30
1712357,199,서울중앙시장,254,"오징어(생물,국산)",1마리,4000,21-Dec,"국내,생물",1,전통시장,140000,중구,2021-12-30
1712358,199,서울중앙시장,266,"고등어(생물,국산)",1마리,3400,21-Dec,"국내,생물",1,전통시장,140000,중구,2021-12-30
1712359,11,남대문시장,305,"사과(부사, 300g)",1개,2000,21-Dec,"국내,햇사과",1,전통시장,140000,중구,2021-12-30
1712360,11,남대문시장,284,배(중품),1개,3800,21-Dec,"국내,신고",1,전통시장,140000,중구,2021-12-30
1712361,11,남대문시장,271,배추(중간),1통,4700,21-Dec,"국내,1망(3포기)14000",1,전통시장,140000,중구,2021-12-30
1712362,11,남대문시장,133,무(세척무),1개,2500,21-Dec,"국내,햇무",1,전통시장,140000,중구,2021-12-30
1712363,11,남대문시장,309,양파(1.5kg망),"1망(1,5kg)",3500,21-Dec,"국내,1.5kg1망",1,전통시장,140000,중구,2021-12-30
1712364,11,남대문시장,310,상추(100g),100g,950,21-Dec,"국내,적상추200g1900",1,전통시장,140000,중구,2021-12-30
1712365,11,남대문시장,311,오이(다다기),1개,1100,21-Dec,"국내,다다기",1,전통시장,140000,중구,2021-12-30
1712366,11,남대문시장,118,"호박(인큐베이터),중간",1개,1400,21-Dec,"국내,인큐베이터",1,전통시장,140000,중구,2021-12-30
1712367,11,남대문시장,58,"쇠고기(한우,불고기)",1근,34500,21-Dec,"국내,한우불고기1+등급",1,전통시장,140000,중구,2021-12-30
1712368,11,남대문시장,99,돼지고기(생삼겹살),1근,15000,21-Dec,"국내,삼겹살",1,전통시장,140000,중구,2021-12-30
1712369,11,남대문시장,18,닭고기,1마리,7200,21-Dec,"국내,생닭",1,전통시장,140000,중구,2021-12-30
1712370,11,남대문시장,171,달걀(10개),10개,3700,21-Dec,"국내,대란",1,전통시장,140000,중구,2021-12-30
1712371,11,남대문시장,320,달걀(30개),30개,7000,21-Dec,"국내,왕란",1,전통시장,140000,중구,2021-12-30
1712372,11,남대문시장,260,"조기(냉동,수입산)",1마리,4500,21-Dec,"수입,부세조기(종)",1,전통시장,140000,중구,2021-12-30
1712373,11,남대문시장,152,"명태(러시아,냉동)",1마리,4500,21-Dec,"수입,러시아",1,전통시장,140000,중구,2021-12-30
1712374,11,남대문시장,254,"오징어(생물,국산)",1마리,4200,21-Dec,"국내,생물",1,전통시장,140000,중구,2021-12-30
1712375,11,남대문시장,266,"고등어(생물,국산)",1마리,3500,21-Dec,"국내,생물",1,전통시장,140000,중구,2021-12-30
1712376,75,이마트 성수점,28,사과,1개,1780,21-Dec,국내산부사청송햇사과,2,대형마트,200000,성동구,2021-12-30
1712377,75,이마트 성수점,306,"배(신고, 600g)",1개,3600,21-Dec,국내산천안신고배,2,대형마트,200000,성동구,2021-12-30
1712378,75,이마트 성수점,307,배추(2.5~3kg),1포기,4980,21-Dec,국내산,2,대형마트,200000,성동구,2021-12-30
1712379,75,이마트 성수점,25,무,1개,1580,21-Dec,국내산,2,대형마트,200000,성동구,2021-12-30
1712380,75,이마트 성수점,24,양파,1망,2980,21-Dec,국내산1.8kg,2,대형마트,200000,성동구,2021-12-30
1712381,75,이마트 성수점,23,상추,100g,840,21-Dec,국내산적상추,2,대형마트,200000,성동구,2021-12-30
1712382,75,이마트 성수점,311,오이(다다기),1개,1427,21-Dec,국내산백오이,2,대형마트,200000,성동구,2021-12-30
1712383,75,이마트 성수점,119,호박(인큐베이터),1개,1680,21-Dec,국내산인큐,2,대형마트,200000,성동구,2021-12-30
1712384,75,이마트 성수점,131,쇠고기(한우1등급),600g,30960,21-Dec,국내산한우1등급,2,대형마트,200000,성동구,2021-12-30
1712385,75,이마트 성수점,202,돼지고기(생삼겹살),600g,15480,21-Dec,국내산,2,대형마트,200000,성동구,2021-12-30
1712386,75,이마트 성수점,18,닭고기,1마리,7480,21-Dec,국내산하림냉장,2,대형마트,200000,성동구,2021-12-30
1712387,75,이마트 성수점,171,달걀(10개),10개,3980,21-Dec,국내산신선란,2,대형마트,200000,성동구,2021-12-30
1712388,75,이마트 성수점,320,달걀(30개),30개,5980,21-Dec,국내산우리집신선계란,2,대형마트,200000,성동구,2021-12-30
1712389,75,이마트 성수점,136,"조기(국산,생물)",1마리,990,21-Dec,국내산제주,2,대형마트,200000,성동구,2021-12-30
1712390,75,이마트 성수점,264,"명태(냉동,수입산)",1마리,4980,21-Dec,러시아산,2,대형마트,200000,성동구,2021-12-30
1712391,75,이마트 성수점,256,"오징어(냉동,국산)",1마리,3280,21-Dec,국내산해동,2,대형마트,200000,성동구,2021-12-30
